Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Eye Photoreceptor Cell Development (GO:0042462),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,CEP290
GO_Biological_Process_2023,Intracellular Potassium Ion Homeostasis (GO:0030007),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,ATP1A2
GO_Biological_Process_2023,Membrane Depolarization (GO:0051899),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,P2RX7
GO_Biological_Process_2023,Membrane Depolarization During Action Potential (GO:0086010),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,SLC8A1
GO_Biological_Process_2023,Membrane Protein Intracellular Domain Proteolysis (GO:0031293),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,APH1B
GO_Biological_Process_2023,Microtubule-Based Transport (GO:0099111),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,CCDC40
GO_Biological_Process_2023,Microvillus Organization (GO:0032528),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,RAPGEF6
GO_Biological_Process_2023,Mitochondrial DNA Metabolic Process (GO:0032042),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,POLG2
GO_Biological_Process_2023,Monoacylglycerol Metabolic Process (GO:0046462),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,MGLL
GO_Biological_Process_2023,Myeloid Dendritic Cell Activation (GO:0001773),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,DHRS2
GO_Biological_Process_2023,ncRNA Transcription (GO:0098781),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,USPL1
GO_Biological_Process_2023,"Negative Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043518)",1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,CD74
GO_Biological_Process_2023,Negative Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900226),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,FBXL2
GO_Biological_Process_2023,Negative Regulation Of Cell Activation (GO:0050866),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,PDGFRA
GO_Biological_Process_2023,Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,UFL1
GO_Biological_Process_2023,Negative Regulation Of Neuroinflammatory Response (GO:0150079),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,CX3CL1
GO_Biological_Process_2023,Negative Regulation Of Receptor Internalization (GO:0002091),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,PCSK9
GO_Biological_Process_2023,Peptidyl-Methionine Modification (GO:0018206),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,METAP1D
GO_Biological_Process_2023,Peptidyl-Tyrosine Autophosphorylation (GO:0038083),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,PTK2B
GO_Biological_Process_2023,Plasma Membrane Tubulation (GO:0097320),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,FNBP1L
GO_Biological_Process_2023,Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,KCNN4
GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Biosynthetic Process (GO:0045723),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,KAT2B
GO_Biological_Process_2023,Positive Regulation Of Glycogen Biosynthetic Process (GO:0045725),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,SORBS1
GO_Biological_Process_2023,Positive Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032725),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,IL17D
GO_Biological_Process_2023,Positive Regulation Of Histone Deacetylation (GO:0031065),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,PRKD1
GO_Biological_Process_2023,Positive Regulation Of Keratinocyte Differentiation (GO:0045618),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,NCOA3
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Degranulation (GO:0043302),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,ITGB2
GO_Biological_Process_2023,Positive Regulation Of Macrophage Chemotaxis (GO:0010759),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,CMKLR1
GO_Biological_Process_2023,Positive Regulation Of Superoxide Anion Generation (GO:0032930),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,ITGB2
GO_Biological_Process_2023,Protein Hydroxylation (GO:0018126),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,VIPAS39
GO_Biological_Process_2023,Protein Localization To Phagophore Assembly Site (GO:0034497),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,LRBA
GO_Biological_Process_2023,Purine Ribonucleoside Bisphosphate Metabolic Process (GO:0034035),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,ENPP1
GO_Biological_Process_2023,Regulation Of ERBB Signaling Pathway (GO:1901184),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,SH3TC2
GO_Biological_Process_2023,Regulation Of IRE1-mediated Unfolded Protein Response (GO:1903894),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,UFL1
GO_Biological_Process_2023,Regulation Of Cellular Ketone Metabolic Process (GO:0010565),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,FGFR4
GO_Biological_Process_2023,Regulation Of Lamellipodium Organization (GO:1902743),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,CARMIL1
GO_Biological_Process_2023,Regulation Of Macrophage Cytokine Production (GO:0010935),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,TGFB3
GO_Biological_Process_2023,Regulation Of Nitrogen Compound Metabolic Process (GO:0051171),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,APOE
GO_Biological_Process_2023,Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,CLU
GO_Biological_Process_2023,Regulation Of Response To Stress (GO:0080134),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,CORO2B
GO_Biological_Process_2023,Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901836),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,NOL11
GO_Biological_Process_2023,Response To Chemokine (GO:1990868),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,DOCK8
GO_Biological_Process_2023,Signal Peptide Processing (GO:0006465),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,PCSK5
GO_Biological_Process_2023,Suppression Of Viral Release By Host (GO:0044790),1/13,0.7455552986465173,0.999995683364019,0,0,0.7507093974294775,0.2204277757140667,TRIM35
GO_Biological_Process_2023,Establishment Of Protein Localization To Plasma Membrane (GO:0061951),3/38,0.7459640056338634,0.999995683364019,0,0,0.7719441460794845,0.226239792225638,PREPL;ANK3;SPTBN1
GO_Biological_Process_2023,Import Into Cell (GO:0098657),3/38,0.7459640056338634,0.999995683364019,0,0,0.7719441460794845,0.226239792225638,LRRC8C;SLC6A13;SLC1A7
GO_Biological_Process_2023,Positive Regulation Of Cation Channel Activity (GO:2001259),3/38,0.7459640056338634,0.999995683364019,0,0,0.7719441460794845,0.226239792225638,GAL;ANK2;ANK3
GO_Biological_Process_2023,Signal Release From Synapse (GO:0099643),3/38,0.7459640056338634,0.999995683364019,0,0,0.7719441460794845,0.226239792225638,SYT1;LIN7A;SYN2
GO_Biological_Process_2023,Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),3/38,0.7459640056338634,0.999995683364019,0,0,0.7719441460794845,0.226239792225638,PTK2B;TRAF1;JAK2
GO_Biological_Process_2023,Regulation Of Interleukin-1 Beta Production (GO:0032651),7/84,0.7464747110576049,0.999995683364019,0,0,0.8184557782749646,0.2393111817357797,P2RX7;CARD8;F2R;TLR6;NLRC4;JAK2;CX3CL1
GO_Biological_Process_2023,DNA-templated Transcription Elongation (GO:0006354),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,POLR1E;ELP4
GO_Biological_Process_2023,Acute Inflammatory Response (GO:0002526),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,EHHADH;ELANE
GO_Biological_Process_2023,Dendritic Spine Organization (GO:0097061),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,DOCK10;EPHB3
GO_Biological_Process_2023,Histone H3-K4 Methylation (GO:0051568),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,WDR5B;HCFC2
GO_Biological_Process_2023,miRNA-mediated Gene Silencing (GO:0035195),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,LIMD1;TNRC6A
GO_Biological_Process_2023,Negative Regulation Of Interleukin-1 Beta Production (GO:0032691),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,CARD8;CX3CL1
GO_Biological_Process_2023,Plasma Membrane Invagination (GO:0099024),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,ITGB2;GULP1
GO_Biological_Process_2023,Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,OCLN;NAV3
GO_Biological_Process_2023,Positive Regulation Of Monooxygenase Activity (GO:0032770),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,NPR3;APOE
GO_Biological_Process_2023,Positive Regulation Of Nuclear Division (GO:0051785),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,PDGFRB;EPGN
GO_Biological_Process_2023,Protein Localization To Cell Surface (GO:0034394),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,ANK2;VCL
GO_Biological_Process_2023,Regulation Of Fatty Acid Biosynthetic Process (GO:0042304),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,KAT2B;APOC1
GO_Biological_Process_2023,Regulation Of Interferon-Alpha Production (GO:0032647),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,TLR3;HSPD1
GO_Biological_Process_2023,Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,KCNS2;ANK2
GO_Biological_Process_2023,Regulation Of Vasoconstriction (GO:0019229),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,OXTR;F2R
GO_Biological_Process_2023,Response To Glucocorticoid (GO:0051384),2/26,0.7484100451845328,0.999995683364019,0,0,0.7505845023380093,0.2175225881131076,REST;FAM107A
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),4/50,0.74932397614223,0.999995683364019,0,0,0.7830447865335136,0.225974074576272,FRRS1;ABCB7;CYBRD1;FBXL5
GO_Biological_Process_2023,Mitotic Metaphase Plate Congression (GO:0007080),4/50,0.74932397614223,0.999995683364019,0,0,0.7830447865335136,0.225974074576272,EML4;RMDN1;PIBF1;CENPC
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),4/50,0.74932397614223,0.999995683364019,0,0,0.7830447865335136,0.225974074576272,SHTN1;NLGN1;LRRK2;DCLK1
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),18/205,0.7522573667895426,0.999995683364019,0,0,0.8660670879922217,0.2465491816571355,FLT1;PTGIS;JUP;HSPB6;ANXA3;NPR1;SERPINF1;VASH1;ISM1;AQP1;HIPK2;AMOT;SFRP1;HYAL1;PPARG;PRKD1;GLUL;CD34
GO_Biological_Process_2023,RNA Methylation (GO:0001510),5/62,0.7548803663682417,0.999995683364019,0,0,0.7898257937870266,0.2220958518797708,TRMT13;NSUN6;THADA;METTL8;TARBP1
GO_Biological_Process_2023,Regulation Of Embryonic Development (GO:0045995),5/62,0.7548803663682417,0.999995683364019,0,0,0.7898257937870266,0.2220958518797708,KAT2B;PHLDB1;PLCB1;CLASP2;ZBED3
GO_Biological_Process_2023,Regulation Of Protein Metabolic Process (GO:0051246),8/96,0.7550271400082093,0.999995683364019,0,0,0.8183645500228415,0.2299617343126608,RBM3;ACE;ODC1;RHOBTB3;GEMIN5;APOE;ELP4;ZDHHC2
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),24/270,0.7568972433013618,0.999995683364019,0,0,0.877554550621494,0.2444233179742582,UNC13B;PTGIS;APAF1;TGFB3;RPS6;PCSK9;PNMA2;NLRC4;CLU;FOXO1;IFIT2;HSPD1;BMP4;LATS1;ING5;SFRP1;REST;TCTN3;RPS6KA2;ARL6IP5;TNFSF10;ANKRD1;TRIM35;TGM2
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),7/85,0.7574695231265426,0.999995683364019,0,0,0.8079176808458577,0.2244168905765857,BMP4;FOXC2;ANXA3;PTK2B;PRKD1;GATA3;PLPP3
GO_Biological_Process_2023,Response To Interleukin-1 (GO:0070555),7/85,0.7574695231265426,0.999995683364019,0,0,0.8079176808458577,0.2244168905765857,HDAC4;SFRP1;PTGIS;HYAL1;YTHDC2;ANKRD1;CX3CL1
GO_Biological_Process_2023,Transport Across Blood-Brain Barrier (GO:0150104),7/85,0.7574695231265426,0.999995683364019,0,0,0.8079176808458577,0.2244168905765857,ABCC2;SLC16A1;SLC44A1;LEPR;SLC6A13;ABCC9;ATP1A2
GO_Biological_Process_2023,RNA Transport (GO:0050658),3/39,0.761826012599764,0.999995683364019,0,0,0.7504594820384294,0.2041528056179489,PEG10;RFTN1;HNRNPA1
GO_Biological_Process_2023,Histone H4 Acetylation (GO:0043967),3/39,0.761826012599764,0.999995683364019,0,0,0.7504594820384294,0.2041528056179489,ING5;JADE1;OGT
GO_Biological_Process_2023,Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799),3/39,0.761826012599764,0.999995683364019,0,0,0.7504594820384294,0.2041528056179489,OPHN1;RPL11;OGT
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Differentiation (GO:0045621),3/39,0.761826012599764,0.999995683364019,0,0,0.7504594820384294,0.2041528056179489,SMARCD2;CD27;GATA3
GO_Biological_Process_2023,Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),3/39,0.761826012599764,0.999995683364019,0,0,0.7504594820384294,0.2041528056179489,EHHADH;PTPN22;TLR3
GO_Biological_Process_2023,Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),3/39,0.761826012599764,0.999995683364019,0,0,0.7504594820384294,0.2041528056179489,EPHA4;ACE;CASS4
GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor (GO:0071356),10/119,0.7621193627616645,0.999995683364019,0,0,0.8257342218448305,0.2243124284027217,SFRP1;HYAL1;LRRK2;ANKRD1;PTK2B;GATA3;TRAF1;CD58;JAK2;CX3CL1
GO_Biological_Process_2023,Positive Regulation Of DNA Recombination (GO:0045911),4/51,0.763207060943366,0.999995683364019,0,0,0.7663415779252651,0.207085348066813,ACTR2;HELQ;MMS19;ERCC6
GO_Biological_Process_2023,Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),4/51,0.763207060943366,0.999995683364019,0,0,0.7663415779252651,0.207085348066813,NOTCH2;COL3A1;LPAR6;F2R
GO_Biological_Process_2023,Regulation Of Stress-Activated MAPK Cascade (GO:0032872),4/51,0.763207060943366,0.999995683364019,0,0,0.7663415779252651,0.207085348066813,TGFBR3;PHLPP1;ARL6IP5;FOXO1
GO_Biological_Process_2023,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),4/51,0.763207060943366,0.999995683364019,0,0,0.7663415779252651,0.207085348066813,CARMIL1;CASS4;RAC3;S100A10
GO_Biological_Process_2023,Glycerophospholipid Biosynthetic Process (GO:0046474),9/108,0.7632420021075433,0.999995683364019,0,0,0.818273230037936,0.2210811645204094,LIPC;SLC44A1;TAMM41;FAR1;GPAT3;GPAT2;MTMR4;PIK3C2A;LCLAT1
GO_Biological_Process_2023,Positive Regulation Of DNA Metabolic Process (GO:0051054),9/108,0.7632420021075433,0.999995683364019,0,0,0.818273230037936,0.2210811645204094,PDGFRB;PRIM2;RTEL1;WRN;HGF;ERCC6;TOX;FGFR4;GLI2
GO_Biological_Process_2023,Regulation Of Protein Localization (GO:0032880),8/97,0.7651474129499916,0.999995683364019,0,0,0.8091242730506465,0.2165918607966832,UFL1;RABGAP1L;TRIM6;MAP2;KIAA0586;TRIM38;CEP290;TMEM231
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),51/557,0.7669888873309114,0.999995683364019,0,0,0.9057169132200954,0.2402712692822099,ACVRL1;SIX1;HOXC13;GLI3;GLI2;EDRF1;SOX8;CEP290;OSR2;MEF2C;F2R;MITF;PARP9;RUNX3;ZFP90;POU3F3;KAT2B;SFRP1;TBL1XR1;PPARG;PLCB1;HDAC4;FOXC2;GATA3;FOXO1;SEC14L2;CAND2;TP53INP1;ZKSCAN3;NDP;APOE;ZNF423;CD74;NPM1;FZD4;TGFB3;ZBTB16;IL31RA;TRIP4;NR2F2;GDF6;TRERF1;ESR1;HIPK2;BMP4;REST;NFIB;MMS19;TCF4;OGT;TAF2
GO_Biological_Process_2023,DNA Synthesis Involved In DNA Repair (GO:0000731),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,WRN;TNFSF13B
GO_Biological_Process_2023,GPI Anchor Metabolic Process (GO:0006505),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,PGAP1;PIGL
GO_Biological_Process_2023,Amino Acid Import Across Plasma Membrane (GO:0089718),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,SLC6A13;SLC38A4
GO_Biological_Process_2023,Cardiac Muscle Cell Differentiation (GO:0055007),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,MEF2C;SLC8A1
GO_Biological_Process_2023,Monoubiquitinated Histone H2A Deubiquitination (GO:0035522),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,KAT2B;TAF2
GO_Biological_Process_2023,Monoubiquitinated Histone Deubiquitination (GO:0035521),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,KAT2B;TAF2
GO_Biological_Process_2023,Phospholipid Biosynthetic Process (GO:0008654),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,FAR1;SGMS2
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,TLR6;CLU
GO_Biological_Process_2023,Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,ZYG11B;UBE2W
GO_Biological_Process_2023,Regulation Of Catecholamine Secretion (GO:0050433),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,SYT1;SYT7
GO_Biological_Process_2023,Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,MAP2;CLASP2
GO_Biological_Process_2023,Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677),2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,TRIM6;GATA3
GO_Biological_Process_2023,"Synaptic Transmission, Glutamatergic (GO:0035249)",2/27,0.7670970418498941,0.999995683364019,0,0,0.7205210420841683,0.1910403644186498,UNC13B;CDHR3
GO_Biological_Process_2023,G1/S Transition Of Mitotic Cell Cycle (GO:0000082),5/63,0.7672843441793448,0.999995683364019,0,0,0.7761648528470336,0.2056043804191502,LATS1;CCND2;SPDYA;BCAT1;CDK15
GO_Biological_Process_2023,Inorganic Anion Transmembrane Transport (GO:0098661),5/63,0.7672843441793448,0.999995683364019,0,0,0.7761648528470336,0.2056043804191502,SLC20A1;ANO4;CLCN3;SLC1A7;ANO3
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),5/63,0.7672843441793448,0.999995683364019,0,0,0.7761648528470336,0.2056043804191502,ANKRD17;CCND2;HYAL1;PLCB1;TNFSF13B
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),25/283,0.7708963755946692,0.999995683364019,0,0,0.8714545590274912,0.2267536240104411,VIT;ROBO2;JRKL;PCDH18;DNER;NNAT;HESX1;SOX8;APOD;NRCAM;NHEJ1;SPTBN1;UTP3;PTCH1;ZBTB16;LIG4;VPS13B;MEIS2;DCLK1;POU3F3;NFIB;B3GNT5;PPT1;SERPINI1;NES
GO_Biological_Process_2023,MHC Class II Protein Complex Assembly (GO:0002399),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,HLA-DOB
GO_Biological_Process_2023,T Cell Proliferation (GO:0042098),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,DOCK8
GO_Biological_Process_2023,Aminoglycan Catabolic Process (GO:0006026),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,HYAL1
GO_Biological_Process_2023,"Blood Coagulation, Fibrin Clot Formation (GO:0072378)",1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,GP1BA
GO_Biological_Process_2023,Bone Morphogenesis (GO:0060349),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,OSR2
GO_Biological_Process_2023,Cellular Response To Exogenous dsRNA (GO:0071360),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,RALB
GO_Biological_Process_2023,Centromere Complex Assembly (GO:0034508),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,CENPC
GO_Biological_Process_2023,Contractile Actin Filament Bundle Assembly (GO:0030038),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,SORBS1
GO_Biological_Process_2023,Dolichol Metabolic Process (GO:0019348),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,ALG6
GO_Biological_Process_2023,Electron Transport Chain (GO:0022900),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,DHRS2
GO_Biological_Process_2023,Establishment Of Apical/Basal Cell Polarity (GO:0035089),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,OPHN1
GO_Biological_Process_2023,Hyaluronan Metabolic Process (GO:0030212),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,HYAL1
GO_Biological_Process_2023,Lipoprotein Biosynthetic Process (GO:0042158),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,APOE
GO_Biological_Process_2023,"Maturation Of LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)",1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,RPL7
GO_Biological_Process_2023,Medium-Chain Fatty Acid Metabolic Process (GO:0051791),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,OXSM
GO_Biological_Process_2023,miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,TNRC6A
GO_Biological_Process_2023,Microvillus Assembly (GO:0030033),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,RAPGEF6
GO_Biological_Process_2023,Monosaccharide Transmembrane Transport (GO:0015749),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,SLC2A12
GO_Biological_Process_2023,Myotube Cell Development (GO:0014904),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,SIX1
GO_Biological_Process_2023,Negative Regulation Of Androgen Receptor Signaling Pathway (GO:0060766),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,SFRP1
GO_Biological_Process_2023,Negative Regulation Of Blood Pressure (GO:0045776),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,PRCP
GO_Biological_Process_2023,Negative Regulation Of Cilium Assembly (GO:1902018),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,GDI2
GO_Biological_Process_2023,Negative Regulation Of Nucleocytoplasmic Transport (GO:0046823),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,RAB23
GO_Biological_Process_2023,Negative Regulation Of Receptor Signaling Pathway Via STAT (GO:1904893),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,PPARG
GO_Biological_Process_2023,Negative Regulation Of Transcription Regulatory Region DNA Binding (GO:2000678),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,TAF1
GO_Biological_Process_2023,Nuclear Pore Organization (GO:0006999),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,NUP54
GO_Biological_Process_2023,Odontogenesis Of Dentin-Containing Tooth (GO:0042475),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,GLI2
GO_Biological_Process_2023,Pancreas Development (GO:0031016),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,CCDC40
GO_Biological_Process_2023,Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,HLA-DOB
GO_Biological_Process_2023,Photoreceptor Cell Development (GO:0042461),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,CEP290
GO_Biological_Process_2023,Polarized Epithelial Cell Differentiation (GO:0030859),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,OPHN1
GO_Biological_Process_2023,Positive Regulation Of Acute Inflammatory Response (GO:0002675),1/14,0.7709907173650918,0.999995683364019,0,0,0.6929240013866954,0.1802149434019309,IL6ST
